version,orignGuid,generateGuid,assetPath,description
0,1a376de1505d3bc49b2ab2f7a9f07a56,12467e7b1d7854542ad24ad55014cdb2,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Character/SFX_Penguin_Vo_Damage_L_05.wav,
0,bd363d67dc7a4c247a6a68d432924458,d039c2f9b7b399549b9a9b4cf8716adf,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Character/SFX_Penguin_Vo_Damage_L_06.wav,
0,94442c3cb7edaf34fac0607d9c840b9b,cbcd7343be8410247ab0bf3c1414de11,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Character/SFX_Penguin_Vo_Damage_L_07.wav,
0,3158bacd577799b4880ca097722d2cc8,402c57b2d251468438c6ea7c8f580ee4,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Character/SFX_Penguin_Vo_Damage_S_01.wav,
0,b8e6dbce10844a14b8f8bcc5ccf3094b,cf23353fc8cc60a45bd4b5548064c568,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Character/SFX_Penguin_Vo_Damage_S_02.wav,
0,75016eb422e0d0d4288ebd1dd7099694,fca1404485f594d46b6c75d932d0a14a,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Character/SFX_Penguin_Vo_Damage_S_03.wav,
0,9993d78e1c36ffd43ae208a990d091f5,340da7798c04d72418e47c0e9fc2ce39,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Character/SFX_Penguin_Vo_Damage_S_04.wav,
0,9ccbcb0449920504685b4cfaf3ce38fe,651da3b7b2e67b84c8a732610eb36f07,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Character/SFX_Penguin_Vo_Damage_S_05.wav,
0,f5a87de3740c17d479b409d9ea4a585b,d55f800eed68f7f47a1fcd2ffff5f428,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Character/SFX_Penguin_Vo_Damage_S_06.wav,
0,aa1a628d19444e84aaeb85758c4e2fbe,fc0af646d0c184d48a34ca77389c3d7a,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Character/SFX_Penguin_Vo_Damage_S_07.wav,
0,923a2322d0320f74d9c9bced981fcad8,4957951421cf31e4a80e5ea3a14784c9,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Character/SFX_Penguin_Vo_Dash_S_01.wav,
0,303fbf0a8095bdb4e9f587ce17756110,f1f17fe6be238d94d9f91a23ae73badb,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Character/SFX_Penguin_Vo_Dash_S_02.wav,
0,45ff4bfff6872ac4799481fbd36ceb88,dc3d68648d4b8e9468e3a99447a1bca8,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Character/SFX_Penguin_Vo_Dash_S_03.wav,
0,4ec1f7ed2b46d14468cd0b11f70ac36f,6d52fc9643792ac47989315fe08b007b,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Character/SFX_Penguin_Vo_Dash_S_04.wav,
0,4eebaac39d34c594ab858249f789a001,497dc8d7ce9ccb84c91b120da348abba,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Character/SFX_Penguin_Vo_Dash_S_05.wav,
0,239b034488c62cb479267ce359245290,7c0f90c8840b14c4b99417c2658b35ab,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Character/SFX_Penguin_Vo_Dash_S_06.wav,
0,2d6a80c24c651414388822d7f035e2cb,534d351d442a1064f89ede6b5d9a75be,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Character/SFX_Penguin_Vo_Death_L_01.wav,
0,022a1ebf0501d8449bcb7c23c5ce5492,8d18266fa6d5b58489dc110592f4b6be,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Character/SFX_Penguin_Vo_Death_L_02.wav,
0,c0d682a89a0b82c48ae7e2f210b45a2f,9b62c7ab1ad0b774096a05ad88a1ebea,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Character/SFX_Penguin_Vo_Death_L_03.wav,
0,62b010fd1aecca0409a491d9f4334f14,410888aabdb4eca4c8070fc7d199b597,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Character/SFX_Penguin_Vo_Death_L_04.wav,
0,07c69aac53173494a99cffb3f933b837,cdadb0e3fef256a4db00ecf4fde080f4,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Character/SFX_Penguin_Vo_Death_S_01.wav,
0,9f4a4e4fc444a5646a614a5fb40385d0,26c4077f8a566744e9c1baaf2f300a55,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Character/SFX_Penguin_Vo_Death_S_02.wav,
0,b9d3f473212436f4db875e2fd4a796fe,faabc1ee8483ead49b395b793bc800bb,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Character/SFX_Penguin_Vo_Death_S_03.wav,
0,ce1761b3ed7564d429eba97eb941518e,07b078975629158458a47c1d3a379018,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Character/SFX_Penguin_Vo_Death_S_04.wav,
0,032a718fbe5ae8940abea88f760d0383,7edb92ec234564f489512cfecb559eb7,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Character/SFX_Penguin_Vo_Death_S_05.wav,
0,129d87b463fea024fa632a15010db11b,4acabdc9c34395f46a6474d6ded6b64f,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Character/SFX_Penguin_Vo_Flyaway.wav,
0,9ce268d932d6be849a49f1bc19e0cf27,700ce3cff1431a641b32d4074d8864c9,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Character/SFX_Penguin_Vo_Flyaway_02.wav,
0,a6f8ccba3da21db41a0403cea1b3f6ec,882525cff2965864dabda35663ffe4a1,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Character/SFX_Penguin_Vo_Flyaway_03.wav,
0,f390ecbc25f09f844b07e56ddcfd2b1c,52fe9ad9c3ebcc5428f9a1549f920868,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Character/SFX_Penguin_Vo_Flyaway_04.wav,
0,aafb942dfb9826748be71ea02af48853,f5bfb9c61d67ca0428a328deebb6ed6d,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Character/SFX_Penguin_Vo_Flyaway_05.wav,
0,be55a10be0f858d4db8f523c17163f86,695a974d8dc331241b9bbe2383801835,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Character/SFX_Penguin_Vo_Jump_01.wav,
0,436860d3b813b1d4e9eb329212ba949f,f3b1a2f4faa9313439e83fb89437c8b8,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Character/SFX_Penguin_Vo_Jump_02.wav,
0,954b6306f0266e24cabd70e36cf37884,a3a192f563490a544a1106bf56112001,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Character/SFX_Penguin_Vo_Jump_04.wav,
0,110dc6023475e004ebc72b5f09e8a5dd,03626e864e81e1946b2de35813aa478b,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Character/SFX_Penguin_Vo_Spawn_01.wav,
0,c190d25a5db929a4c8d378edb3498a3d,38ab66d549a555249b096cf2b2bb998a,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Character/SFX_Penguin_Vo_Spawn_02.wav,
0,2ea0f214fd1938f408abb735ee262acd,b83df1fe172b42d48a016e7d56c4b2f8,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Character/SFX_Penguin_Vo_Spawn_03.wav,
0,7bc3d68496b89c94c80635fbee57a5af,ab8a3d058bb2b0b49b5bd9c3ad6a8855,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Character/SFX_Penguin_Vo_Spawn_04.wav,
0,f11d5fae5a893624e8bcae137b283539,9c696d67b544cdf4da60637aefd145c8,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Character/SFX_Penguin_Vo_Spawn_05.wav,
0,8c9bae9b2daf3504e82b7a3ce182e8ad,d481542b94087134c81d2b2a424dd1dc,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Character/SFX_Penguin_Vo_Spawn_06.wav,
0,001478dac957d1a468098cf5455f3bcb,9bca8cb34b8aec84787c6309b21b76e1,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Character/SFX_Penguin_vo_Jump_03.wav,
0,d1638f58d5ab6d547987f7e9755e8d4d,90ed1bdee099be44b9462abd4fd99359,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Model/SFX_PocketBall_Cannon_Shot_01.wav,
0,f62d39c316a8747439bfd00b976c74b8,5b7cd2b81d3de34459bbb489cbcc0138,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/Character/SFX_Random_Silent_01.wav,
0,c72214c687607684fa6f139f596c6f77,194c454971c484248b43fb2adc99f9f8,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Audio/SFX/UI/SFX_UI_Star_Item_Get.wav,
0,062d894c003102c45927488ef48b1f93,3409e637cb9569b409789c740ba579bb,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Decor/SM_AccountsPlane01.fbx,
0,07e2a2174b3d1b24f8d7a049117b9137,4ca8dc3fca383e34fb526c3cb65ac8f0,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Architecture/SM_ColorSwitchGate01.fbx,
0,541c7a36efbbd714e9d62117d95c12e5,547099fd92f256441820a8b182f5fe9b,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Architecture/SM_ColorSwitchGate01(LOD0).asset,
0,653669f2e5bf88045898ce4002b675fc,bef1a9661a9c4d14281d11eec8bc915d,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Architecture/SM_ColorSwitchGate01(LOD1).asset,
0,0d1798f9b31f5fa4fbbe166eee90dc0c,4506e7334c0ae9149b3a1e03e4816657,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Architecture/SM_ColorSwitchGate01(LOD2).asset,
0,732a1d4d4cf593f47a5d7aa9833da8a1,9cb3a5074db81a64dbd91c5673311ce7,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Architecture/SM_ColorSwitchGate02.fbx,
0,d669700f241a8ad49b06d08add6b663f,f06829122ea83f346be2b51e1bb3d3d1,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Architecture/SM_ColorSwitchGate02(LOD0).asset,
0,2536db050e6e22f4ca16b43bbafec37e,9e0a4374c8f0ba84db577230900f6238,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Architecture/SM_ColorSwitchGate02(LOD1).asset,
0,02b5e54b6581a8b4289d01d247fb984c,ba3c32e71a79d8544bfea477861a8e28,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Architecture/SM_ColorSwitchGate02(LOD2).asset,
0,00dbe4ef505cbd84595d051b9441e85e,6c1f2fb2093d9ac49aa3f37582ef7f49,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Decor/SM_ColorSwitchGate03.fbx,
0,b8be3cae1ff675a48b30ea832ebeb9bb,84678726b2d611b4d80f278f8716e3f1,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Decor/SM_ColorSwitchGate03(LOD0).asset,
0,3b0d7e52799fe4548b9396021f517264,f39f35456d8dafb4993d1229e3c71617,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Decor/SM_ColorSwitchGate03(LOD1).asset,
0,b28c4e8ef059dc64faf84c369acd6b59,9e70a6510274b3847ae1daaef57909c7,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Decor/SM_ColorSwitchGate03(LOD2).asset,
0,528ffe75a7ff4f74b84a8f3a22bca1c5,d66ecbc429afcee48ac78590473d14bf,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Decor/SM_ColorSwitchGuide00.fbx,
0,65af9ed76c8ff574f87250e0f89ccf12,a6472d7dc6554d04e919ebf0d36f064d,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Decor/SM_ColorSwitchGuide01.fbx,
0,937c837cea001ea4ca18d1826d362ce8,d5d1e4cb61136b6439a4e88e0e27f856,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Decor/SM_ColorSwitchGuide02.fbx,
0,d1cb697139967c24e8eece199e7bcc7b,c64cdbbb56e0cd24689237a6262f4826,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Architecture/SM_DecoStore04.fbx,
0,8b8cad306a1fa4a4db37f6e42665b5f8,3a0a9388917d31249b0b70c37f2bff5c,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Architecture/SM_DecoStore06.fbx,
0,262af2e809a43e24380637f7eec0f81d,e1682bb9539edb144bf2377ffc1773d7,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Decor/SM_DecoStore06_Col.fbx,
0,fef0fcd290205194997250c0dc8bc6ac,fcec415b457b5dd4fb516567f2fb33b0,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Decor/SM_Guest01(LOD0).asset,
0,606fcfe2a2219414f8ec50ac340ff48f,89059b62484f6c941a2d9a5d473ae633,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Decor/SM_Guest02(LOD0).asset,
0,d13db31a7d731cb40b5130616c80535a,d35133df9ff6db64c83c00d6fe0844eb,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Decor/SM_Penguin_Accounts_Stand.fbx,
0,576ecca75babe3e4c998b6070f559941,5a748ee85af995b4f9fcc28aab54f7a1,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Architecture/SM_RoyalBase01(LOD0).asset,
0,1f57c30c6b830dd4b94b01b93e6f91df,43b9b9e053befbf439b181d213193f55,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Architecture/SM_RoyalBase02(LOD0).asset,
0,90513c3b48bb39647ae093e6b2619ec1,e938f98446182d4449dd22f47e8e218d,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Architecture/SM_RoyalBattle.fbx,
0,dac33432b15b1ce4694df75dd3ac24cf,2256a105ff91e0848ac5638f9c03b8b7,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Architecture/SM_RoyalBattle_Collider.fbx,
0,d20d6bcd91ebbbb489bb70394cc249c7,09b21613783c8104d870db752e4585c6,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Architecture/SM_RoyalFace01(LOD0).asset,
0,862df65968830f54facec7a7e165c6ee,8f536066e23ce664bba50f79a4e718f2,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Decor/SM_RoyalFace01B.fbx,
0,9bcc5b5a7f8aeaa4ebe58b7a345191a3,909588389560b504d918f9f6b17e1802,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Architecture/SM_RoyalFace02(LOD0).asset,
0,3cb58b61dda056540abe178df53f86f2,5f4d34cd496a4214dbcf9a22edc09a95,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Architecture/SM_RoyalFoothold01 - Copy.fbx,
0,a70787ef5008f924b852648a5fbdb521,912e5968768dff74d8fc74e3ebac58b3,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Architecture/SM_RoyalHole01(LOD0).asset,
0,4be0854dceac8f549901db08234fe81e,ff39b3f8c19f497479a0210bedd98e44,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Architecture/SM_RoyalPillar01(LOD0).asset,
0,be632f516ab70a74fa8177e2bd68fafa,346efcd375f770e4a9903111e9577262,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Decor/SM_RoyalPillar02(LOD0).asset,
0,d385342fcce48b644a214814c16eb915,a4655e131bf6aea469af9e4593a8f3b8,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Architecture/SM_RoyalTop01(LOD0).asset,
0,857df610029a90544b81b56fde9a8700,ba006b8c9af7c6549a4de73da3cf3a3a,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Architecture/SM_Royal_Podium.fbx,
0,4bd34e4afc7518d4ba91d2baf2befef4,6c0e5d6acd3f3c045831e63684f7e091,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Architecture/SM_Royal_Podium(LOD0).asset,
0,6f908ebdfb07657469e156b753edbcdc,75b07fb3d2b58284e962b75f23635f44,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Architecture/SM_Royal_Podium(LOD1).asset,
0,aed78782f3c3d524db772d1f4bca0bd9,e94afa8a9d89cd145a1ba47037947f6f,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Architecture/SM_Royal_Podium(LOD2).asset,
0,61337bee1eb6fe44bb64e82c85d98294,50ba1b6c11449f44581191653091f4ee,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Decor/SM_Royal_Podium_col.fbx,
0,56c2e039a8882a548b895a5a5a0a4ef7,01c884591a36dee469040e60504eb32f,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Architecture/SM_RunColorFoothold01(LOD0).asset,
0,421e69f0d8439b94584f339c535fad90,5d4ff1189aa953147a77b41dc6a8dc6d,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Architecture/SM_RunColorFoothold01(LOD1).asset,
0,6b2f2adebd31156408f66ef7a7bc0ecf,250f071996ba2f049b17cbc42a13b42a,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Architecture/SM_RunColorFoothold01(LOD2).asset,
0,f4a440c195cf97441a9872d6ea59ac56,0d4251a2212665e46abd22db2a2a2a40,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Architecture/SM_RunFloor04.fbx,
0,331e3f26a02275140986b948cd0d3f27,0308dc96f92628c4a9f86580669ada82,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Architecture/SM_RunFloor04(LOD0).asset,
0,9774b672c7337584e9b7557b45d834e6,babcab79569a9904dbd6ca9326ea7b17,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Architecture/SM_RunFloor04(LOD1).asset,
0,a05171bcaf29bbf429e5112a5172fdcb,78a52308e59a69643b0d84b12f2ac99c,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Architecture/SM_RunFloor04(LOD2).asset,
0,d0c392758914281428b00eb37619e129,5cc86ed0547e3b64db4d0e9e86012378,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Decor/SM_RunSideScreen01.fbx,
0,a28de7a0ed826dd4fa349d5625196482,e1761b7084bcd1441a8aca7f12b3e5bd,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Architecture/SM_RunSideScreen01.fbx,
0,2e2e134a52125c14c998abcd1bb6d223,a0202458b4ce43d449ed6b310f922d14,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Decor/SM_RunSideScreen02.fbx,
0,e53f9266713bc8841bf730ceb75cb43a,d10e749855435524ba2f1cd72c55f93d,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Texture/Model/SM_Town_Fence_Basemap.tga,
0,bf4e5de82dc35dd4a88e2f64ae3c40e5,00834f0720441434383e73a469b11ebc,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Decor/SM_Town_Fence_Big.fbx,
0,7b51aa5c6a3cd3c46993905a50fc0854,c61c483463932e148b1d3cf829787fdb,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/Prop/ModelProp/SM_Town_Fence_Big.prefab,
0,9cda4e3189c64194ba8e8917bb15589e,b3a68de42b4a6304b926b4f8291554c8,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Texture/Model/SM_Town_Fence_ubermap.tga,
0,3cf6d530e6149ab48bcf6f0c72e6d7d1,29110d35dd3f583459a3107c58572b0f,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/Prop/ModelProp/SM_Town_StreetLight_01.prefab,
0,1966e2eece9d5054ea89b3b8b005cb3b,21aaa840a4a80e140ab0bf31a5016d16,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Decor/SM_Town_StreetLight_01.fbx,
0,57ae10b59a19ba84789dd096eebbbf07,67630d040d9675e4388ac6fa28129019,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Texture/Effect/Seamless_Displacement_01.png,
0,93e864dbcd94aaa48849698dd320de26,37f3ae1930d775f4aa938934dc64c18d,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/Item/Item Script/SefDestroy.lua,
0,a9279ed9dff48664abe99d384af3ea0e,744a1f9159fcc0541895cb4ba25f06e5,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Shape/Slope.FBX,
0,492c977a915e6de40ada7028582ac0cf,f8296e115f59d744b87f148ca4ba97d1,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Shape/Slope_R.fbx,
0,3c05d8bec9f95094a9d31d59f4b53f65,75745ac76411abc4f862e4b0a72d3e36,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Texture/Effect/Smoke001.png,
0,1fd54d6cf2c32fc4696d9eedd6b87d50,d40f1cc3fb9043846994629bade327ef,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Texture/Effect/Smoke002.png,
0,bbd02dade5b431e4bb4d5ab80f1087cd,9f3f1a95603d139439fe16c053dc4af6,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Decor/SnowMountain---Mountain_Stair05(LOD0).asset,
0,93d67b063d577494090db890d56ee245,2e09a2b8402174d4b8e2a0a1ecec1b23,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Decor/SnowTree01.fbx,
0,429a86c44701d2941a68b86545881c55,780ef45fbdbaf5a4f86f40c50ac0491b,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/Prop/ModelProp/SnowTree01.prefab,
0,4e6d704d4e6263041925ae9759c2a735,bf425181f7f3e8642bbc1e76235b9524,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Decor/SnowTree02.fbx,
0,da37a9789a6f5494f88c277b86bc22ae,b45e054c0279a8442b481567da453ef7,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/Prop/ModelProp/SnowTree02.prefab,
0,d2b65df3c7bed4b429424f286b81980d,83c5b9058c8ede646a39593774183e74,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Decor/SnowTree03.fbx,
0,da509d4b1fbd1d147b63e453fa670f05,565e7a7fc3adb404aaaef6dda43619c7,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/Prop/ModelProp/SnowTree03.prefab,
0,59b31f4b2abb6b64d98a0b0ca961e75c,0474a4694b37b084abd4c868f9da928d,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/FBX/Model FBX/Decor/SnowTree04.fbx,
0,79cf051a71ea60b4987b4e2f96ca5204,9f007474c95e5534b9c9183e52a6bc85,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/Prop/ModelProp/SnowTree04.prefab,
0,76c0a7acd39aaef48a999d932cd4e796,951ebf53c39ccaf41a9e0cbed7a40c21,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Texture/Model/SnowTree_Basemap.tga,
0,5806ce36d24a5d2418d0acc81e907c8a,b0e12fdc4f5334845a857c062ba55071,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Texture/Model/SnowTree_ubermap.tga,
0,3730b11f2d52e434095c6605dd687fd5,5911627d90c038e41ab3e8412e9e33e4,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Material/Model/Snow_Object.mat,
0,96b041412092c16488eafb8b03e43d91,52540fd8a546a29469cb98025a029fc6,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Texture/Model/Snow_Object_Basemap.png,
0,08d44db5287fc0c4e9466d82e71b7948,a7db270dd26203f40b358bb759fff293,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Texture/Model/Snow_Object_Ubermap.png,
0,f4f3bd051996e934c8e39564a45be7d3,77f6e38784378d644b9a6cb3409fac93,Packages/com.v.gameframework.resources/Runtime/Official/Partyroyal Framework/RawResource/Material/Model/SoccerAdd.mat,
